num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
702,Dedenne, electric  fairy ," Tackle, Thunder Shock, Parabolic Charge, Discharge, Play Rough,",167.0,164.0,134.0,2081,2106,Kalos,electric,fairy,rain,cloudy,rain cloudy
703,Carbink, rock  fairy ," Tackle, Rock Throw, Rock Slide, Moonblast, Power Gem,",137.0,95.0,285.0,1658,1678,Kalos,rock,fairy,partly cloudy,cloudy,partly cloudy cloudy
704,Goomy, dragon ," Water Gun, Tackle, Dragon Pulse, Sludge Wave, Muddy Water,",128.0,101.0,112.0,1103,1116,Kalos,dragon,,windy,,windy 
705,Sliggoo, dragon ," Water Gun, Tackle, Dragon Pulse, Sludge Wave, Muddy Water, Water Pulse,",169.0,159.0,176.0,2303,2330,Kalos,dragon,,windy,,windy 
705,Sliggoo (Hisuian Form) , steel  dragon ,,151.0,153.0,190.0,2188,2214,Kalos,steel,dragon,snow,windy,snow windy
706,Goodra, dragon ," Water Gun, Dragon Breath, Draco Meteor, Sludge Wave, Muddy Water, Power Whip,",207.0,220.0,242.0,3963,4010,Kalos,dragon,,windy,,windy 
706,Goodra, steel  dragon ,,190.0,211.0,255.0,3754,3799,Kalos,steel,dragon,snow,windy,snow windy
707,Klefki, steel  fairy ," Astonish, Tackle, Flash Cannon, Play Rough, Draining Kiss, Foul Play,",149.0,160.0,179.0,2203,2230,Kalos,steel,fairy,snow,cloudy,snow cloudy
708,Phantump, ghost  grass ," Astonish, Tackle, Seed Bomb, Shadow Ball, Foul Play,",125.0,125.0,103.0,1270,1285,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
709,Trevenant, ghost  grass ," Shadow Claw, Sucker Punch, Seed Bomb, Shadow Ball, Foul Play,",198.0,201.0,154.0,2893,2928,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
710,Pumpkaboo (Large Size) , ghost  grass ," Astonish, Razor Leaf, Grass Knot, Shadow Sneak, Foul Play, Earthquake,",144.0,120.0,122.0,1406,1423,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
710,Pumpkaboo (Super Size) , ghost  grass ," Astonish, Razor Leaf, Grass Knot, Shadow Sneak, Foul Play, Earthquake,",153.0,118.0,120.0,1414,1431,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
710,Pumpkaboo (Small Size) , ghost  grass ," Astonish, Razor Leaf, Grass Knot, Shadow Sneak, Foul Play, Earthquake,",127.0,122.0,124.0,1359,1375,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
710,Pumpkaboo, ghost  grass ," Astonish, Razor Leaf, Grass Knot, Shadow Sneak, Foul Play, Earthquake,",135.0,121.0,123.0,1381,1398,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
711,Gourgeist, ghost  grass ," Hex, Razor Leaf, Seed Bomb, Shadow Ball, Foul Play, Fire Blast,",163.0,175.0,213.0,2702,2735,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
711,Gourgeist (Super Size) , ghost  grass ," Hex, Razor Leaf, Seed Bomb, Shadow Ball, Foul Play, Fire Blast,",198.0,182.0,200.0,2976,3012,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
711,Gourgeist (Large Size) , ghost  grass ," Hex, Razor Leaf, Seed Bomb, Shadow Ball, Foul Play, Fire Blast,",181.0,179.0,206.0,2850,2884,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
711,Gourgeist (Small Size) , ghost  grass ," Hex, Razor Leaf, Seed Bomb, Shadow Ball, Foul Play, Fire Blast,",146.0,171.0,219.0,2549,2579,Kalos,ghost,grass,fog,sunny/clear,fog sunny/clear
712,Bergmite, ice ," Bite, Tackle, Crunch, Icy Wind, Mirror Coat,",146.0,117.0,120.0,1374,1390,Kalos,ice,,snow,,snow 
713,Avalugg (Hisuian Form) , ice  rock ,,216.0,214.0,238.0,3909,3955,Kalos,ice,rock,snow,partly cloudy,snow partly cloudy
713,Avalugg, ice ," Bite, Ice Fang, Crunch, Avalanche, Earthquake, Body Slam, Mirror Coat,",216.0,196.0,240.0,3616,3659,Kalos,ice,,snow,,snow 
714,Noibat, flying  dragon ," Wing Attack, Bite, Dragon Pulse, Air Cutter, Heat Wave,",120.0,83.0,73.0,754,763,Kalos,flying,dragon,windy,windy,windy windy
715,Noivern, flying  dragon ," Air Slash, Bite, Draco Meteor, Hurricane, Heat Wave, Psychic,",198.0,205.0,175.0,3125,3162,Kalos,flying,dragon,windy,windy,windy windy
716,Xerneas, fairy ," Tackle, Zen Headbutt, Moonblast, Megahorn, Close Combat, Giga Impact, Thunder,",246.0,250.0,185.0,4274,4325,Kalos,fairy,,cloudy,,cloudy 
717,Yveltal, dark  flying ," Sucker Punch, Snarl, Gust, Dark Pulse, Hurricane, Focus Blast, Hyper Beam, Psychic,",246.0,250.0,185.0,4274,4325,Kalos,dark,flying,fog,windy,fog windy
718,Zygarde (Complete Forme) , dragon  ground ,,428.0,202.0,227.0,5016,5076,Kalos,dragon,ground,windy,sunny/clear,windy sunny/clear
718,Zygarde (10% Forme) , dragon  ground ,,144.0,205.0,173.0,2685,2717,Kalos,dragon,ground,windy,sunny/clear,windy sunny/clear
718,Zygarde, dragon  ground ," Dragon Tail, Bite, Zen Headbutt, Outrage, Earthquake, Crunch, Hyper Beam, Bulldoze,",239.0,203.0,232.0,3855,3901,Kalos,dragon,ground,windy,sunny/clear,windy sunny/clear
719,Mega Diancie, rock  fairy ," Tackle, Rock Throw, Rock Slide, Moonblast, Power Gem,",137.0,342.0,235.0,4913,4972,Kalos,rock,fairy,partly cloudy,cloudy,partly cloudy cloudy
719,Diancie, rock  fairy ," Tackle, Rock Throw, Rock Slide, Moonblast, Power Gem,",137.0,190.0,285.0,3091,3128,Kalos,rock,fairy,partly cloudy,cloudy,partly cloudy cloudy
720,Hoopa (Hoopa Unbound) , psychic  dark ," Confusion, Astonish, Shadow Ball, Dark Pulse, Psychic,",173.0,311.0,191.0,4529,4584,Kalos,psychic,dark,windy,fog,windy fog
720,Hoopa, psychic  ghost ," Confusion, Astonish, Shadow Ball, Psybeam, Psychic,",173.0,261.0,187.0,3797,3843,Kalos,psychic,ghost,windy,fog,windy fog
721,Volcanion, fire  water ," Incinerate, Water Gun, Take Down, Hydro Pump, Overheat, Earth Power, Sludge Bomb,",190.0,287.0,206.0,4538,4593,Kalos,fire,water,sunny/clear,rain,sunny/clear rain
722,Rowlet, grass  flying ," Tackle, Razor Leaf, Seed Bomb, Energy Ball,",169.0,102.0,99.0,1196,1210,Alola,grass,flying,sunny/clear,windy,sunny/clear windy
723,Dartrix, grass  flying ," Peck, Razor Leaf, Seed Bomb, Energy Ball, Brave Bird,",186.0,142.0,139.0,1950,1973,Alola,grass,flying,sunny/clear,windy,sunny/clear windy
724,Decidueye, grass  ghost ," Astonish, Razor Leaf, Shadow Sneak, Energy Ball, Brave Bird,",186.0,210.0,179.0,3137,3174,Alola,grass,ghost,sunny/clear,fog,sunny/clear fog
724,Decidueye (Hisuian Form) , grass  fighting ,,204.0,213.0,174.0,3275,3314,Alola,grass,fighting,sunny/clear,cloudy,sunny/clear cloudy
725,Litten, fire ," Scratch, Ember, Flamethrower, Flame Charge, Crunch,",128.0,128.0,79.0,1170,1184,Alola,fire,,sunny/clear,,sunny/clear 
726,Torracat, fire ," Bite, Ember, Flamethrower, Flame Charge, Crunch,",163.0,174.0,103.0,1934,1957,Alola,fire,,sunny/clear,,sunny/clear 
727,Incineroar, fire  dark ," Snarl, Fire Fang, Fire Blast, Flame Charge, Dark Pulse,",216.0,214.0,175.0,3387,3428,Alola,fire,dark,sunny/clear,fog,sunny/clear fog
728,Popplio, water ," Pound, Water Gun, Aqua Jet, Water Pulse, Aqua Tail,",137.0,120.0,103.0,1276,1291,Alola,water,,rain,,rain 
729,Brionne, water ," Charm, Water Gun, Aqua Jet, Water Pulse, Disarming Voice,",155.0,168.0,145.0,2131,2156,Alola,water,,rain,,rain 
730,Primarina, water  fairy ," Charm, Waterfall, Psychic, Hydro Pump, Moonblast,",190.0,232.0,195.0,3618,3661,Alola,water,fairy,rain,cloudy,rain cloudy
731,Pikipek, normal  flying ," Peck, Rock Smash, Drill Peck, Aerial Ace, Sky Attack,",111.0,136.0,59.0,1029,1041,Alola,normal,flying,partly cloudy,windy,partly cloudy windy
732,Trumbeak, normal  flying ," Peck, Rock Smash, Drill Peck, Rock Blast, Sky Attack,",146.0,159.0,100.0,1671,1691,Alola,normal,flying,partly cloudy,windy,partly cloudy windy
733,Toucannon, normal  flying ," Peck, Rock Smash, Bullet Seed, Drill Peck, Rock Blast, Flash Cannon,",190.0,222.0,146.0,3040,3076,Alola,normal,flying,partly cloudy,windy,partly cloudy windy
734,Yungoos, normal ," Tackle, Bite, Hyper Fang, Crunch, Rock Tomb,",134.0,122.0,56.0,995,1006,Alola,normal,,partly cloudy,,partly cloudy 
735,Gumshoos, normal ," Take Down, Bite, Hyper Fang, Crunch, Rock Tomb,",204.0,194.0,113.0,2470,2500,Alola,normal,,partly cloudy,,partly cloudy 
736,Grubbin, bug ," Bug Bite, Spark, X Scissor, Vice Grip, Crunch,",132.0,115.0,85.0,1112,1126,Alola,bug,,rain,,rain 
737,Charjabug, bug  electric ," Bug Bite, Spark, X Scissor, Discharge, Crunch,",149.0,145.0,161.0,1919,1942,Alola,bug,electric,rain,rain,rain rain
738,Vikavolt, bug  electric ," Bug Bite, Spark, Mud Slap, X Scissor, Discharge, Crunch,",184.0,254.0,158.0,3524,3566,Alola,bug,electric,rain,rain,rain rain
739,Crabrawler, fighting ," Rock Smash, Bubble, Power Up Punch, Crabhammer, Payback,",132.0,150.0,104.0,1540,1559,Alola,fighting,,cloudy,,cloudy 
740,Crabominable, fighting  ice ," Rock Smash, Bubble, Power Up Punch, Crabhammer, Payback, Ice Punch,",219.0,231.0,138.0,3286,3325,Alola,fighting,ice,cloudy,snow,cloudy snow
741,Oricorio, fire  flying ," Pound, Air Slash, Aerial Ace, Air Cutter, Hurricane,",181.0,196.0,145.0,2638,2669,Alola,fire,flying,sunny/clear,windy,sunny/clear windy
741,Oricorio (Sensu Style) , ghost  flying ," Pound, Air Slash, Aerial Ace, Air Cutter, Hurricane,",181.0,196.0,145.0,2638,2669,Alola,ghost,flying,fog,windy,fog windy
741,Oricorio (Pom-Pom Style) , electric  flying ," Pound, Air Slash, Aerial Ace, Air Cutter, Hurricane,",181.0,196.0,145.0,2638,2669,Alola,electric,flying,rain,windy,rain windy
741,Oricorio (Pa'u Style) , psychic  flying ," Pound, Air Slash, Aerial Ace, Air Cutter, Hurricane,",181.0,196.0,145.0,2638,2669,Alola,psychic,flying,windy,windy,windy windy
742,Cutiefly, bug  fairy ," Fairy Wind, Struggle Bug, Dazzling Gleam, Bug Buzz,",120.0,110.0,81.0,1004,1016,Alola,bug,fairy,rain,cloudy,rain cloudy
743,Ribombee, bug  fairy ," Fairy Wind, Struggle Bug, Dazzling Gleam, Bug Buzz,",155.0,198.0,146.0,2488,2517,Alola,bug,fairy,rain,cloudy,rain cloudy
744,Rockruff, rock ," Tackle, Rock Throw, Stone Edge, Rock Tomb, Crunch,",128.0,117.0,78.0,1074,1087,Alola,rock,,partly cloudy,,partly cloudy 
745,Lycanroc , rock ," Sucker Punch, Rock Throw, Stone Edge, Drill Run, Crunch,",181.0,231.0,140.0,3027,3063,Alola,rock,,partly cloudy,,partly cloudy 
745,Lycanroc  (Midnight Form) , rock ," Counter, Rock Throw, Stone Edge, Psychic Fangs, Crunch,",198.0,218.0,152.0,3103,3140,Alola,rock,,partly cloudy,,partly cloudy 
745,Lycanroc (Dusk Form) , rock ," Sucker Punch, Counter, Rock Throw, Stone Edge, Iron Head, Crunch,",181.0,234.0,139.0,3054,3091,Alola,rock,,partly cloudy,,partly cloudy 
746,Wishiwashi, water ," Water Gun, Waterfall, Iron Tail, Brine, Surf, Aqua Tail,",128.0,46.0,43.0,392,396,Alola,water,,rain,,rain 
746,Wishiwashi (School Form) , water ," Water Gun, Waterfall, Iron Tail, Brine, Surf, Aqua Tail,",128.0,255.0,242.0,3654,3698,Alola,water,,rain,,rain 
747,Mareanie, poison  water ," Poison Sting, Bite, Muddy Water, Gunk Shot, Sludge Wave,",137.0,98.0,110.0,1099,1112,Alola,poison,water,cloudy,rain,cloudy rain
748,Toxapex, poison  water ," Poison Jab, Bite, Muddy Water, Gunk Shot, Sludge Wave,",137.0,114.0,273.0,1905,1928,Alola,poison,water,cloudy,rain,cloudy rain
749,Mudbray, ground ," Mud Slap, Rock Smash, Bulldoze, Body Slam, Earthquake,",172.0,175.0,121.0,2139,2165,Alola,ground,,sunny/clear,,sunny/clear 
750,Mudsdale, ground ," Mud Slap, Rock Smash, Bulldoze, Body Slam, Earthquake, Heavy Slam,",225.0,214.0,174.0,3443,3485,Alola,ground,,sunny/clear,,sunny/clear 
751,Dewpider, water  bug ," Infestation, Bug Bite, Water Pulse, Bubble Beam, Mirror Coat,",116.0,72.0,117.0,807,817,Alola,water,bug,rain,rain,rain rain
752,Araquanid, water  bug ," Infestation, Bug Bite, Bug Buzz, Bubble Beam, Mirror Coat,",169.0,126.0,219.0,2065,2090,Alola,water,bug,rain,rain,rain rain
753,Fomantis, grass ," Razor Leaf, Fury Cutter, Leaf Blade, Energy Ball, Grass Knot,",120.0,100.0,64.0,838,848,Alola,grass,,sunny/clear,,sunny/clear 
754,Lurantis, grass ," Razor Leaf, Fury Cutter, Leaf Blade, Leaf Storm, Superpower, X-Scissor,",172.0,192.0,169.0,2711,2743,Alola,grass,,sunny/clear,,sunny/clear 
755,Morelull, grass  fairy ," Astonish, Giga Drain, Dazzling Gleam, Seed Bomb,",120.0,108.0,119.0,1168,1182,Alola,grass,fairy,sunny/clear,cloudy,sunny/clear cloudy
756,Shiinotic, grass  fairy ," Astonish, Giga Drain, Moonblast, Seed Bomb, Sludge Bomb,",155.0,154.0,168.0,2104,2129,Alola,grass,fairy,sunny/clear,cloudy,sunny/clear cloudy
757,Salandit, poison  fire ," Ember, Poison Jab, Poison Fang, Flamethrower, Dragon Pulse,",134.0,136.0,80.0,1268,1283,Alola,poison,fire,cloudy,sunny/clear,cloudy sunny/clear
758,Salazzle, poison  fire ," Incinerate, Poison Jab, Poison Fang, Fire Blast, Dragon Pulse, Sludge Wave,",169.0,228.0,130.0,2802,2836,Alola,poison,fire,cloudy,sunny/clear,cloudy sunny/clear
759,Stufful, normal  fighting ," Tackle, Take Down, Superpower, Brick Break, Stomp,",172.0,136.0,95.0,1529,1547,Alola,normal,fighting,partly cloudy,cloudy,partly cloudy cloudy
760,Bewear, normal  fighting ," Tackle, Low Kick, Shadow Claw, Superpower, Payback, Stomp,",260.0,226.0,141.0,3524,3566,Alola,normal,fighting,partly cloudy,cloudy,partly cloudy cloudy
761,Bounsweet, grass ," Razor Leaf, Charm, Energy Ball, Draining Kiss,",123.0,55.0,69.0,532,538,Alola,grass,,sunny/clear,,sunny/clear 
762,Steenee, grass ," Razor Leaf, Charm, Energy Ball, Draining Kiss, Grass Knot,",141.0,78.0,94.0,856,866,Alola,grass,,sunny/clear,,sunny/clear 
763,Tsareena, grass ," Razor Leaf, Charm, Magical Leaf, Energy Ball, Draining Kiss, Grass Knot, Stomp,",176.0,222.0,195.0,3351,3391,Alola,grass,,sunny/clear,,sunny/clear 
764,Comfey, fairy ," Vine Whip, Hidden Power, Petal Blizzard, Grass Knot, Draining Kiss,",139.0,165.0,215.0,2392,2420,Alola,fairy,,cloudy,,cloudy 
765,Oranguru, normal  psychic ," Confusion, Zen Headbutt, Yawn, Psychic, Foul Play, Future Sight,",207.0,168.0,192.0,2769,2803,Alola,normal,psychic,partly cloudy,windy,partly cloudy windy
766,Passimian, fighting ," Counter, Rock Smash, Take Down, Brick Break, Close Combat, Super Power,",225.0,222.0,160.0,3429,3470,Alola,fighting,,cloudy,,cloudy 
767,Wimpod, bug  water ," Struggle Bug, Bug Buzz,",93.0,67.0,74.0,567,574,Alola,bug,water,rain,rain,rain rain
768,Golisopod, bug  water ," Fury Cutter, Metal Claw, Waterfall, X Scissor, Aqua Jet, Aerial Ace,",181.0,218.0,226.0,3575,3618,Alola,bug,water,rain,rain,rain rain
769,Sandygast, ghost  ground ," Astonish, Mud Shot, Sand Tomb, Shadow Ball, Earth Power,",146.0,120.0,118.0,1394,1411,Alola,ghost,ground,fog,sunny/clear,fog sunny/clear
770,Palossand, ghost  ground ," Astonish, Mud Shot, Sand Tomb, Shadow Ball, Earth Power,",198.0,178.0,178.0,2763,2796,Alola,ghost,ground,fog,sunny/clear,fog sunny/clear
771,Pyukumuku, water ," Counter, Mirror Coat,",146.0,97.0,224.0,1551,1569,Alola,water,,rain,,rain 
772,Type: Null, normal ," Tackle, Take Down, Tri Attack, Iron Head, Aerial Ace,",216.0,184.0,184.0,3012,3048,Alola,normal,,partly cloudy,,partly cloudy 
773,Silvally, normal ," Tackle, Take Down, Bite, Tri Attack, Iron Head, Aerial Ace, X Scissor,",216.0,198.0,198.0,3336,3376,Alola,normal,,partly cloudy,,partly cloudy 
774,Minior (Green Core) , rock  flying ," Rollout, Take Down, Power Gem, Ancient Power, Acrobatics,",155.0,218.0,131.0,2591,2622,Alola,rock,flying,partly cloudy,windy,partly cloudy windy
774,Minior (Yellow Core) , rock  flying ," Rollout, Take Down, Power Gem, Ancient Power, Acrobatics,",155.0,218.0,131.0,2591,2622,Alola,rock,flying,partly cloudy,windy,partly cloudy windy
774,Minior (Violet Core) , rock  flying ," Rollout, Take Down, Power Gem, Ancient Power, Acrobatics,",155.0,218.0,131.0,2591,2622,Alola,rock,flying,partly cloudy,windy,partly cloudy windy
774,Minior (Red Core) , rock  flying ," Rollout, Take Down, Power Gem, Ancient Power, Acrobatics,",155.0,218.0,131.0,2591,2622,Alola,rock,flying,partly cloudy,windy,partly cloudy windy
774,Minior (Orange Core) , rock  flying ," Rollout, Take Down, Power Gem, Ancient Power, Acrobatics,",155.0,218.0,131.0,2591,2622,Alola,rock,flying,partly cloudy,windy,partly cloudy windy
774,Minior (Blue Core) , rock  flying ," Rollout, Take Down, Power Gem, Ancient Power, Acrobatics,",155.0,218.0,131.0,2591,2622,Alola,rock,flying,partly cloudy,windy,partly cloudy windy
774,Minior, rock  flying ," Rollout, Take Down, Power Gem, Ancient Power, Acrobatics,",155.0,116.0,194.0,1743,1764,Alola,rock,flying,partly cloudy,windy,partly cloudy windy
774,Minior (Indigo Core) , rock  flying ," Rollout, Take Down, Power Gem, Ancient Power, Acrobatics,",155.0,218.0,131.0,2591,2622,Alola,rock,flying,partly cloudy,windy,partly cloudy windy
775,Komala, normal ," Rollout, Yawn, Play Rough, Bulldoze, Payback,",163.0,216.0,165.0,2919,2954,Alola,normal,,partly cloudy,,partly cloudy 
776,Turtonator, fire  dragon ," Ember, Fire Spin, Overheat, Flamethrower, Dragon Pulse,",155.0,165.0,215.0,2513,2543,Alola,fire,dragon,sunny/clear,windy,sunny/clear windy
777,Togedemaru, electric  steel ," Thunder Shock, Spark, Fell Stinger, Wild Charge, Gyro Ball,",163.0,190.0,145.0,2442,2472,Alola,electric,steel,rain,snow,rain snow
778,Mimikyu, ghost  fairy ," Shadow Claw, Charm, Shadow Sneak, Play Rough, Shadow Ball,",146.0,177.0,199.0,2516,2546,Alola,ghost,fairy,fog,cloudy,fog cloudy
779,Bruxish, water  psychic ," Water Gun, Confusion, Bite, Psychic Fangs, Aqua Tail, Crunch,",169.0,208.0,145.0,2701,2734,Alola,water,psychic,rain,windy,rain windy
780,Drampa, normal  dragon ," Dragon Breath, Extrasensory, Outrage, Dragon Pulse, Fly,",186.0,231.0,164.0,3294,3333,Alola,normal,dragon,partly cloudy,windy,partly cloudy windy
781,Dhelmise, ghost  grass ," Astonish, Shadow Claw, Power Whip, Shadow Ball, Heavy Slam,",172.0,233.0,179.0,3335,3375,Alola,ghost,grass,fog,sunny/clear,fog sunny/clear
782,Jangmo-o, dragon ," Tackle, Dragon Tail, Dragon Claw, Brick Break, Dragon Pulse,",128.0,102.0,108.0,1095,1108,Alola,dragon,,windy,,windy 
783,Hakamo-o, dragon  fighting ," Tackle, Dragon Tail, Dragon Claw, Brick Break, Dragon Pulse,",146.0,145.0,162.0,1907,1929,Alola,dragon,fighting,windy,cloudy,windy cloudy
784,Kommo-o, dragon  fighting ," Poison Jab, Dragon Tail, Dragon Claw, Close Combat, Flamethrower,",181.0,222.0,240.0,3741,3785,Alola,dragon,fighting,windy,cloudy,windy cloudy
785,Tapu Koko, electric  fairy ," Volt Switch, Quick Attack, Thunderbolt, Dazzling Gleam, Brave Bird, Thunder,",172.0,250.0,181.0,3582,3625,Alola,electric,fairy,rain,cloudy,rain cloudy
786,Tapu Lele, psychic  fairy ," Confusion, Astonish, Psyshock, Moonblast, Focus Blast, Future Sight,",172.0,259.0,208.0,3950,3998,Alola,psychic,fairy,windy,cloudy,windy cloudy
787,Tapu Bulu, grass  fairy ," Bullet Seed, Rock Smash, Grass Knot, Dazzling Gleam, Megahorn, Solar Beam,",172.0,249.0,215.0,3866,3912,Alola,grass,fairy,sunny/clear,cloudy,sunny/clear cloudy
788,Tapu Fini, water  fairy ," Water Gun, Hidden Power, Surf, Moonblast, Ice Beam, Hydro Pump,",172.0,189.0,254.0,3230,3269,Alola,water,fairy,rain,cloudy,rain cloudy
789,Cosmog, psychic ,,125.0,54.0,57.0,489,494,Alola,psychic,,windy,,windy 
790,Cosmoem, psychic ,,125.0,54.0,242.0,924,935,Alola,psychic,,windy,,windy 
791,Solgaleo, psychic  steel ,,264.0,255.0,191.0,4570,4625,Alola,psychic,steel,windy,snow,windy snow
792,Lunala, psychic  ghost ,,264.0,255.0,191.0,4570,4625,Alola,psychic,ghost,windy,fog,windy fog
793,Nihilego, rock  poison ," Acid, Pound, Power Gem, Gunk Shot, Sludge Bomb, Rock Slide,",240.0,249.0,210.0,4465,4518,Alola,rock,poison,partly cloudy,cloudy,partly cloudy cloudy
794,Buzzwole, bug  fighting ," Counter, Poison Jab, Power Up Punch, Fell Stinger, Lunge, Super Power,",216.0,236.0,196.0,3912,3959,Alola,bug,fighting,rain,cloudy,rain cloudy
795,Pheromosa, bug  fighting ," Bug Bite, Low Kick, Focus Blast, Bug Buzz, Lunge, Close Combat,",174.0,316.0,85.0,3213,3251,Alola,bug,fighting,rain,cloudy,rain cloudy
796,Xurkitree, electric ," Thunder Shock, Spark, Discharge, Thunder, Power Whip, Dazzling Gleam,",195.0,330.0,144.0,4451,4504,Alola,electric,,rain,,rain 
797,Celesteela, steel  flying ,,219.0,207.0,199.0,3507,3549,Alola,steel,flying,snow,windy,snow windy
798,Kartana, grass  steel ,,139.0,323.0,182.0,4157,4206,Alola,grass,steel,sunny/clear,snow,sunny/clear snow
799,Guzzlord, dark  dragon ,,440.0,188.0,99.0,3264,3303,Alola,dark,dragon,fog,windy,fog windy
800,Necrozma, psychic ,,219.0,251.0,195.0,4163,4213,Alola,psychic,,windy,,windy 
800,Ultra Necrozma, psychic  dragon ,,200.0,337.0,196.0,5293,5357,Alola,psychic,dragon,windy,windy,windy windy
800,Necrozma (Dusk Mane) , psychic  steel ,,200.0,277.0,220.0,4634,4689,Alola,psychic,steel,windy,snow,windy snow
800,Necrozma (Dawn Wings) , psychic  ghost ,,200.0,277.0,220.0,4634,4689,Alola,psychic,ghost,windy,fog,windy fog
801,Magearna (Original Color) , steel  fairy ,,190.0,246.0,225.0,4087,4136,Alola,steel,fairy,snow,cloudy,snow cloudy
801,Magearna, steel  fairy ,,190.0,246.0,225.0,4087,4136,Alola,steel,fairy,snow,cloudy,snow cloudy
802,Marshadow, fighting  ghost ,,207.0,265.0,190.0,4217,4268,Alola,fighting,ghost,cloudy,fog,cloudy fog
803,Poipole, poison ,,167.0,145.0,133.0,1854,1876,Alola,poison,,cloudy,,cloudy 
804,Naganadel, poison  dragon ,,177.0,263.0,159.0,3587,3630,Alola,poison,dragon,cloudy,windy,cloudy windy
805,Stakataka, rock  steel ,,156.0,213.0,298.0,3724,3769,Alola,rock,steel,partly cloudy,snow,partly cloudy snow
806,Blacephalon, fire  ghost ,,142.0,315.0,148.0,3727,3772,Alola,fire,ghost,sunny/clear,fog,sunny/clear fog
807,Zeraora, electric ,,204.0,252.0,177.0,3865,3912,Alola,electric,,rain,,rain 
808,Meltan, steel ," Thunder Shock, Flash Cannon, Thunderbolt,",130.0,118.0,99.0,1207,1221,unknown,steel,,snow,,snow 
809,Melmetal, steel ," Thunder Shock, Flash Cannon, Thunderbolt, Hyper Beam, Rock Slide, Superpower,",264.0,226.0,190.0,4069,4118,unknown,steel,,snow,,snow 
810,Grookey, grass ," Scratch, Razor Leaf, Energy Ball, Grass Knot,",137.0,122.0,91.0,1227,1242,Galar,grass,,sunny/clear,,sunny/clear 
811,Thwackey, grass ," Scratch, Razor Leaf, Energy Ball, Grass Knot,",172.0,165.0,134.0,2121,2146,Galar,grass,,sunny/clear,,sunny/clear 
812,Rillaboom, grass ," Scratch, Razor Leaf, Energy Ball, Grass Knot, Earth Power,",225.0,239.0,168.0,3758,3803,Galar,grass,,sunny/clear,,sunny/clear 
813,Scorbunny, fire ," Tackle, Ember, Flame Charge, Flamethrower,",137.0,132.0,79.0,1240,1255,Galar,fire,,sunny/clear,,sunny/clear 
814,Raboot, fire ," Tackle, Ember, Flame Charge, Flamethrower,",163.0,170.0,125.0,2062,2086,Galar,fire,,sunny/clear,,sunny/clear 
815,Cinderace, fire ," Tackle, Ember, Flame Charge, Flamethrower, Focus Blast,",190.0,238.0,163.0,3412,3453,Galar,fire,,sunny/clear,,sunny/clear 
816,Sobble, water ," Pound, Water Gun, Water Pulse, Surf,",137.0,132.0,79.0,1240,1255,Galar,water,,rain,,rain 
817,Drizzile, water ," Pound, Water Gun, Water Pulse, Surf,",163.0,186.0,113.0,2142,2167,Galar,water,,rain,,rain 
818,Inteleon, water ," Pound, Water Gun, Water Pulse, Surf, Shadow Ball,",172.0,262.0,142.0,3351,3391,Galar,water,,rain,,rain 
819,Skwovet, normal ," Tackle, Bite, Bullet Seed, Body Slam, Crunch,",172.0,95.0,86.0,1067,1080,Galar,normal,,partly cloudy,,partly cloudy 
820,Greedent, normal ," Tackle, Bite, Bullet Seed, Body Slam, Crunch,",260.0,160.0,156.0,2679,2711,Galar,normal,,partly cloudy,,partly cloudy 
821,Rookidee, flying ," Peck, Air Slash, Drill Peck, Brave Bird,",116.0,88.0,67.0,753,762,Galar,flying,,windy,,windy 
822,Corvisquire, flying ," Peck, Air Slash, Drill Peck, Brave Bird,",169.0,129.0,110.0,1542,1560,Galar,flying,,windy,,windy 
823,Corviknight, flying  steel ," Steel Wing, Air Slash, Drill Peck, Brave Bird, Iron Head,",221.0,163.0,192.0,2777,2810,Galar,flying,steel,windy,snow,windy snow
824,Blipbug, bug ," Struggle Bug, Struggle,",93.0,46.0,67.0,405,410,Galar,bug,,rain,,rain 
825,Dottler, bug  psychic ," Struggle Bug, Confusion, Bug Buzz, Psychic,",137.0,87.0,157.0,1164,1178,Galar,bug,psychic,rain,windy,rain windy
826,Orbeetle, bug  psychic ," Struggle Bug, Confusion, Bug Buzz, Psychic,",155.0,156.0,240.0,2513,2543,Galar,bug,psychic,rain,windy,rain windy
827,Nickit, dark ," Quick Attack, Snarl, Night Slash, Play Rough,",120.0,85.0,82.0,808,817,Galar,dark,,fog,,fog 
828,Thievul, dark ," Quick Attack, Snarl, Night Slash, Play Rough,",172.0,172.0,164.0,2415,2444,Galar,dark,,fog,,fog 
829,Gossifleur, grass ," Razor Leaf, Bullet Seed, Energy Ball, Grass Knot,",120.0,70.0,104.0,760,769,Galar,grass,,sunny/clear,,sunny/clear 
